company_number,name,nationality,sic_codes,nationality_normalized,nationality_clean,sic_code,sic_2,industry
10869153,"ROUSSANOV, Andrei",British,['47910'],british,british,47910,47,Retail
06426912,"IEVLEVA, Olga",Russian,"['46630', '46640']",russian,russian,46630,46,Retail
06426912,"BURON, Harry Gilbert",Citizen Of Seychelles,"['46630', '46640']",citizen of seychelles,citizen of seychelles,46630,46,Retail
06426912,"IOFFE, Roman",Russian,"['46630', '46640']",russian,russian,46630,46,Retail
06426912,"KROGH, Fillip",Danish,"['46630', '46640']",danish,danish,46630,46,Retail
10664447,"KHELFAOUI, Ali",British,"['07100', '07290', '08990']",british,british,07100,07,Agriculture & Mining
05160492,"ARMITAGE, Jennifer Anne Sarah",British,['08990'],british,british,08990,08,Agriculture & Mining
05160492,"HYLAND, David",British,['08990'],british,british,08990,08,Agriculture & Mining
05160492,"FOWKES, Ian",British,['08990'],british,british,08990,08,Agriculture & Mining
05160492,"GREEN, Patrick Stephen",British,['08990'],british,british,08990,08,Agriculture & Mining
05160492,"GREENWELL, David",British,['08990'],british,british,08990,08,Agriculture & Mining
05160492,"HIRST, Susan",British,['08990'],british,british,08990,08,Agriculture & Mining
05160492,"JENKINS, Alun",British,['08990'],british,british,08990,08,Agriculture & Mining
05160492,"SHINKINS, William Thomas",British,['08990'],british,british,08990,08,Agriculture & Mining
05160492,"SHORTHOUSE, Paul Gordon",British,['08990'],british,british,08990,08,Agriculture & Mining
05160492,"WESTON, Mark",British,['08990'],british,british,08990,08,Agriculture & Mining
05160492,"WHITE, Brendan",British,['08990'],british,british,08990,08,Agriculture & Mining
08644296,"KNEEBONE, Garfield David",British,"['09900', '69109', '70229', '71122']",british,british,09900,09,Other
04128929,"PANNIER, Frank, Dr",British,"['38320', '96090']",british,british,38320,38,Other
04128929,"DWEN, Michael Patrick",British,"['38320', '96090']",british,british,38320,38,Other
04128929,"RIDGWAY, Keith Robert, Mr.",British,"['38320', '96090']",british,british,38320,38,Other
08486135,"SIMAN, Laszlo",Hungarian,"['08910', '23990', '46720', '96090']",hungarian,hungarian,08910,08,Agriculture & Mining
09647155,"KOSHOVENKO, Valerii, Mr.",Ukrainian,['82990'],ukrainian,ukrainian,82990,82,Other
09647155,"SHULGA, Anatoliy",Ukranian,['82990'],ukranian,ukranian,82990,82,Other
09647155,"SHULGA, Petro, Mr.",Ukrainian,['82990'],ukrainian,ukrainian,82990,82,Other
09964883,"STUMMER, Johannes Michael",Austrian,,austrian,austrian,,,Other
10136688,"PRIYEZZHEVA, Irina, Mrs.",Kazakh,"['46630', '46750']",kazakh,kazakh,46630,46,Retail
10136688,"ARISTEDES, Briona",Australian,"['46630', '46750']",australian,australian,46630,46,Retail
10136688,"HADJIARAPIS, Ioannis Christou",British,"['46630', '46750']",british,british,46630,46,Retail
09508785,"LOCK, Philip",British,['46130'],british,british,46130,46,Retail
03744133,"KEPEZHINSKAS, Pavel Kazimerasovich, Dr",Russian,['64303'],russian,russian,64303,64,Finance
03744133,"NOSWORTHY, Michael John Kerrison",British,['64303'],british,british,64303,64,Finance
03744133,"ROBERTS, Stephen John",British,['64303'],british,british,64303,64,Finance
03744133,"BARLOW, John",British,['64303'],british,british,64303,64,Finance
03744133,"BASKEYFIELD, Graham Peter",British,['64303'],british,british,64303,64,Finance
03744133,"CASEY, Stephen",Irish,['64303'],irish,irish,64303,64,Finance
03744133,"DEAN, Stephen",British,['64303'],british,british,64303,64,Finance
03744133,"ENNIS, James Brian",Irish,['64303'],irish,irish,64303,64,Finance
03744133,"FOSSEY, Terry",British,['64303'],british,british,64303,64,Finance
03744133,"HOLMES, Peter James",British,['64303'],british,british,64303,64,Finance
03744133,"HORNE, Nigel, Dr",British,['64303'],british,british,64303,64,Finance
03744133,"JENKINSON, Orla",Irish,['64303'],irish,irish,64303,64,Finance
03744133,"LAY, Stephen",British,['64303'],british,british,64303,64,Finance
03744133,"MACDONALD, David William",Irish,['64303'],irish,irish,64303,64,Finance
03744133,"MUIR, Alexander John",British,['64303'],british,british,64303,64,Finance
09610860,"ANTOLINI, Marina",Italian,,italian,italian,,,Other
09610860,"PATEL, Poonam",Indian,,indian,indian,,,Other
09543875,"HERREHAMN, Alice",Swedish,,swedish,swedish,,,Other
09543875,"JARAMILLO, Alejandro Patricio",American,,american,american,,,Other
09229965,"SMYTHE, Anthony Errol",Irish,['09900'],irish,irish,09900,09,Other
08194309,"MARTIN, Adrian Stephen",British,['71121'],british,british,71121,71,Professional Services
08194309,"MARTIN, Kathleen Mary",British,['71121'],british,british,71121,71,Professional Services
08894665,"RYZHOVA, Kristina",Russian,['28921'],russian,russian,28921,28,Manufacturing
08894665,"MARIA, Mary Jane",Seychellois,['28921'],seychellois,seychelles,28921,28,Manufacturing
08405808,"FORGACS, Juraj",Slovak,['82990'],slovak,slovak,82990,82,Other
08405808,"CAO, Linda",French,['82990'],french,french,82990,82,Other
08405808,"GANGULY, Rajat Kumar",British,['82990'],british,british,82990,82,Other
08405808,"PAPP, Antonis Ambrus",Cyprus,['82990'],cyprus,cypriot,82990,82,Other
06780836,"DEGTIAREV, Oleg",British,"['46620', '82990']",british,british,46620,46,Retail
08354745,"KIMBLE, Joseph",Irish,['71122'],irish,irish,71122,71,Professional Services
09057883,"SABRAH, Maisa",British,,british,british,,,Other
07975251,"AMIGO, Oscar",Spanish,['82990'],spanish,spanish,82990,82,Other
07975251,"GARCÍA JIMÉNEZ, José María",Spanish,['82990'],spanish,spanish,82990,82,Other
07975251,"MONTERO GONZÁLEZ, Jesús María",Spanish,['82990'],spanish,spanish,82990,82,Other
07975251,"PÉREZ-LANGA HILLA, Fernando",Spanish,['82990'],spanish,spanish,82990,82,Other
04437219,"JONES, Philip Roger",British,['09900'],british,british,09900,09,Other
00108393,"PHOENIX, Christopher John",British,['08990'],british,british,08990,08,Agriculture & Mining
00108393,"BEECH, Walter",British,['08990'],british,british,08990,08,Agriculture & Mining
00108393,"DODD, Alan",British,['08990'],british,british,08990,08,Agriculture & Mining
00108393,"DOWNTON, Christopher Hurst",British,['08990'],british,british,08990,08,Agriculture & Mining
SC412971,"CONNOLLY, Stephen Patrick",British,['70229'],british,british,70229,70,Professional Services
08410392,"COX, Geoffrey Martin",British,['70229'],british,british,70229,70,Professional Services
08410392,"COX, Hayley Emma",British,['70229'],british,british,70229,70,Professional Services
06233497,"AHMAD, Rashid Jamal",British,['59111'],british,british,59111,59,Information & Communication
08594113,"RYAN, Jack",British,,british,british,,,Other
07202735,"TIEKEN, Sarah Rachel",British,['74909'],british,british,74909,74,Professional Services
07202735,"TIEKEN, Wayne",Austrialian,['74909'],austrialian,australian,74909,74,Professional Services
07947765,"BROWN, Justin Anthony",British,['78109'],british,british,78109,78,Other
06087805,"AKHMETZYANOV, Vitaly",Russian,['05102'],russian,russian,05102,05,Agriculture & Mining
06087805,"AKHMETZYANOV, Vitaly",Russian,['05102'],russian,russian,05102,05,Agriculture & Mining
06087805,"ILYINIKH, Yulia",Russian,['05102'],russian,russian,05102,05,Agriculture & Mining
06087805,"ZOTOVA, Olga",Russian,['05102'],russian,russian,05102,05,Agriculture & Mining
07943177,"GARCIA JIMENEZ, Jose Maria",Spanish,['07290'],spanish,spanish,07290,07,Agriculture & Mining
07943177,"RÍOS CARRANZA, Alberto Martin, Dr",Peruvian,['07290'],peruvian,peruvian,07290,07,Agriculture & Mining
08233196,"EREMIN, Andrey",Russian,,russian,russian,,,Other
08233196,"MURAVEV, Aleksandr",Russian,,russian,russian,,,Other
05044325,"CROWE, Andrew James",British,['99999'],british,british,99999,99,Other
05044325,"DAVIDSON, Laura",British,['99999'],british,british,99999,99,Other
05044325,"GREENHALGH, John William",British,['99999'],british,british,99999,99,Other
07217186,"RABADIA, Mina",Kenyan,['46630'],kenyan,kenyan,46630,46,Retail
07217186,"RABADIA, Vimal Lalji",Kenyan,['46630'],kenyan,kenyan,46630,46,Retail
03173622,"TUSTAIN, Kenneth",British,['09900'],british,british,09900,09,Other
03173622,"TUSTAIN, Stephen Kenneth",British,['09900'],british,british,09900,09,Other
SC399191,"COOK, Paul Michael",Scottish,['08990'],scottish,british,08990,08,Agriculture & Mining
08405859,"MBULAWA, Christopher Thabiso",South African,['47990'],south african,south african,47990,47,Retail
08405859,"GANGULY, Rajat Kumar",British,['47990'],british,british,47990,47,Retail
07431537,"MADDOCKS, Peter Edwin",British,"['07100', '08990']",british,british,07100,07,Agriculture & Mining
07431537,"PROUT, Jacky",British,"['07100', '08990']",british,british,07100,07,Agriculture & Mining
02649336,"PARKIN, Derek",British,['05102'],british,british,05102,05,Agriculture & Mining
02649336,"REED, Colin Frederick",British,['05102'],british,british,05102,05,Agriculture & Mining
02649336,"BROCKSOM, David Graham",British,['05102'],british,british,05102,05,Agriculture & Mining
02649336,"BUDGE, Richard John",British,['05102'],british,british,05102,05,Agriculture & Mining
02649336,"COLE, Richard Andrew",British,['05102'],british,british,05102,05,Agriculture & Mining
02649336,"GARNESS, Melvin",British,['05102'],british,british,05102,05,Agriculture & Mining
02649336,"JARRETT, George William",British,['05102'],british,british,05102,05,Agriculture & Mining
02649336,"JARRETT, Keith",British,['05102'],british,british,05102,05,Agriculture & Mining
02649336,"LLOYD, Jonathan Simon",British,['05102'],british,british,05102,05,Agriculture & Mining
02649336,"MAWE, Christopher",British,['05102'],british,british,05102,05,Agriculture & Mining
02649336,"MCPHIE, Gordon Allister",British,['05102'],british,british,05102,05,Agriculture & Mining
02649336,"RHODES, Jeremy",British,['05102'],british,british,05102,05,Agriculture & Mining
02649336,"SPINDLER, Garold Ralph",American,['05102'],american,american,05102,05,Agriculture & Mining
02649336,"TAYLOR, Simon Gareth",British,['05102'],british,british,05102,05,Agriculture & Mining
02649336,"TINSLEY, William Joseph",English,['05102'],english,british,05102,05,Agriculture & Mining
02649336,"WALTON, Colin Arthur",British,['05102'],british,british,05102,05,Agriculture & Mining
04017046,"MILLS, Jack, Dr",British,['09900'],british,british,09900,09,Other
04017046,"GORMAN, Patrick Robin",British,['09900'],british,british,09900,09,Other
04017046,"MILLS, Suzanne Mary",British,['09900'],british,british,09900,09,Other
SC154409,"KENNEY, Alan Charles",British,['82990'],british,british,82990,82,Other
SC154409,"LETHAM, Ross",British,['82990'],british,british,82990,82,Other
SC154409,"WILSON, Nicholas Garson",British,['82990'],british,british,82990,82,Other
07424548,"SMYTHE, Errol Anthony",Irish,['09900'],irish,irish,09900,09,Other
07307290,"GRAY, Michael Andrew",British,['96090'],british,british,96090,96,Other
07307290,"KIEZA, Maciej Karol",Polish,['96090'],polish,polish,96090,96,Other
07307290,"ROBINSON, Alison Joan",British,['96090'],british,british,96090,96,Other
07307290,"WADLOW, Brian Thomas",British,['96090'],british,british,96090,96,Other
02009935,"JACOBS, Betty Mary",British,['09900'],british,british,09900,09,Other
02009935,"JACOBS, Colin Alfred James",British,['09900'],british,british,09900,09,Other
02009935,"JAMES, Valerie Mary",British,['09900'],british,british,09900,09,Other
07880659,"KENNY, Peter Paul",British,,british,british,,,Other
07880659,"PATEL, Bhaviniben",British,,british,british,,,Other
07880659,"SANMOOGAN, Gregory",Guyanese,,guyanese,guyanese,,,Other
07880659,"THORLEY, Michael",British,,british,british,,,Other
07978345,"DOWLER, Jeremy Bewick",British,['99999'],british,british,99999,99,Other
07978345,"NOSWORTHY, Michael John Kerrison",British,['99999'],british,british,99999,99,Other
01250573,"TURNER, James William Hilary",British,['77320'],british,british,77320,77,Other
01250573,"TURNER, Richard Patrick",British,['77320'],british,british,77320,77,Other
01250573,"PECK, Stephen Charles",British,['77320'],british,british,77320,77,Other
01250573,"TURNER, Diana Emily Helen",Irish,['77320'],irish,irish,77320,77,Other
01250573,"TURNER, John",British,['77320'],british,british,77320,77,Other
01250573,"TURNER, Nicholas John",British,['77320'],british,british,77320,77,Other
SC308914,"MITCHELL, Marlene",British,['1010'],british,british,1010,10,Manufacturing
SC308914,"MITCHELL, Robert Cameron",British,['1010'],british,british,1010,10,Manufacturing
SC308914,"MITCHELL, Stephen Bridges",British,['1010'],british,british,1010,10,Manufacturing
12924996,"STURGESS, Colin John",British,['69201'],british,british,69201,69,Professional Services
NI654060,"KITT, Julie",British,['70229'],british,british,70229,70,Professional Services
04211469,"WORTHINGTON, John George",British,['82990'],british,british,82990,82,Other
15917499,"WIMPENNY, David Ian, Prof.",British,['71122'],british,british,71122,71,Professional Services
15917499,"TANG, James Michael",British,['71122'],british,british,71122,71,Professional Services
15917499,"TANG, Zhuang",Chinese,['71122'],chinese,chinese,71122,71,Professional Services
02432066,"HINKLEY, David William",British,['7450'],british,british,7450,74,Professional Services
02432066,"LAKE, Arthur George",British,['7450'],british,british,7450,74,Professional Services
16021211,"GREEN, John Christopher",British,['82990'],british,british,82990,82,Other
13283457,"HORNSBY, Martin Geoffrey",British,['71121'],british,british,71121,71,Professional Services
10886807,"BLAND, Raymond Geoffrey",British,['82990'],british,british,82990,82,Other
12523854,"JOLLIFFE, Colin",British,"['70229', '82990']",british,british,70229,70,Professional Services
12523854,"JENKINS, Alison Jane",British,"['70229', '82990']",british,british,70229,70,Professional Services
02733685,"BARBER, Kevin Rawson",British,['82990'],british,british,82990,82,Other
02733685,"JUCHAU, Tony William",British,['82990'],british,british,82990,82,Other
02733685,"RIMMER, Andrew",British,['82990'],british,british,82990,82,Other
16297944,"BROWN, Donald",British,['82990'],british,british,82990,82,Other
16297944,"CHAPPELL, Aaron",British,['82990'],british,british,82990,82,Other
16297944,"JUCHAU, Tony William",British,['82990'],british,british,82990,82,Other
08940366,"JUCHAU, Tony William",British,['82990'],british,british,82990,82,Other
06534961,"CALANDRA, Antonino Calogero",British,['25990'],british,british,25990,25,Manufacturing
06534961,"BROTHERTON, Duncan Charles",British,['25990'],british,british,25990,25,Manufacturing
06534961,"CURNOCK, Dawson",British,['25990'],british,british,25990,25,Manufacturing
06534961,"HUMPHREYS, James",British,['25990'],british,british,25990,25,Manufacturing
06534961,"HUMPHREYS, Mark",British,['25990'],british,british,25990,25,Manufacturing
06534961,"LOKENATH, Mahatam Prashad Tiwarie",British,['25990'],british,british,25990,25,Manufacturing
06712034,"LOWE, Anna",British,['82990'],british,british,82990,82,Other
06712034,"MCLEAN, Colin",British,['82990'],british,british,82990,82,Other
14760142,"HEALY, Terence Anthony",British,['32990'],british,british,32990,32,Manufacturing
15332434,"CONNELL, Richard James",British,['71129'],british,british,71129,71,Professional Services
10298920,"AYUB, Sarwar",British,['70229'],british,british,70229,70,Professional Services
08376444,"GILL, Phillip",British,['62020'],british,british,62020,62,Information & Communication
06379232,"JONES, Francis Leslie, Dr",British,['62020'],british,british,62020,62,Information & Communication
13432945,"HIGGINS, Gerald Christopher",British,['70229'],british,british,70229,70,Professional Services
08935787,"MCDONALD, Wayne Roy",British,['96090'],british,british,96090,96,Other
08935787,"CROSDALE, Sylvia",British,['96090'],british,british,96090,96,Other
08935787,"MCDONALD, Wayne Roy",British,['96090'],british,british,96090,96,Other
06350528,"CAINE, Andrew Timothy",British,['70229'],british,british,70229,70,Professional Services
06350528,"CAINE, Julie",British,['70229'],british,british,70229,70,Professional Services
11192875,"POWELL, Brian John",British,['70229'],british,british,70229,70,Professional Services
11192875,"POWELL, Brian John",British,['70229'],british,british,70229,70,Professional Services
11542284,"LEAHY, Raymond",British,['71122'],british,british,71122,71,Professional Services
08036580,"MEW, Luke Winser",British,['71121'],british,british,71121,71,Professional Services
08036580,"MEW, Tanya Marie",British,['71121'],british,british,71121,71,Professional Services
11671151,"WOODHOUSE, David",British,['32990'],british,british,32990,32,Manufacturing
04950262,"BELL, Paul Stanley",British,['70229'],british,british,70229,70,Professional Services
04950262,"BELL, Clare Rebecca",British,['70229'],british,british,70229,70,Professional Services
04950262,"LEES, Samuel Ernest Roger",British,['70229'],british,british,70229,70,Professional Services
08576803,"TALLURI, Suresh",British,"['62020', '71129']",british,british,62020,62,Information & Communication
13458475,"WEBSTER, David",British,['96090'],british,british,96090,96,Other
10426197,"TUDOR WILSON, Anne",Welsh,['86900'],welsh,british,86900,86,Other
SC555994,"KILPATRICK, James",British,['70229'],british,british,70229,70,Professional Services
SC555994,"KILPATRICK, Marian",British,['70229'],british,british,70229,70,Professional Services
13851581,"COMRIE, Marilyn Angela, Dr",British,"['72190', '85590']",british,british,72190,72,Professional Services
13851581,"HENRY, Nile Jordan",British,"['72190', '85590']",british,british,72190,72,Professional Services
11698711,"ROBERTS, Robert Philip",British,"['32990', '71129']",british,british,32990,32,Manufacturing
11698711,"DAVIES, Lynn",British,"['32990', '71129']",british,british,32990,32,Manufacturing
02592500,"PATERSON, Martin James Mower",British,"['64303', '70100', '70229', '74909']",british,british,64303,64,Finance
02592500,"HARDY, Peter Howard Rex",British,"['64303', '70100', '70229', '74909']",british,british,64303,64,Finance
02592500,"PATERSON, Anne Vivien",British,"['64303', '70100', '70229', '74909']",british,british,64303,64,Finance
02592500,"WILLIAMS, Christopher Derek Rhys",British,"['64303', '70100', '70229', '74909']",british,british,64303,64,Finance
12754217,"LANGLEY, Daniel James",British,"['78109', '78200']",british,british,78109,78,Other
12754217,"BALDING, Gillian May",British,"['78109', '78200']",british,british,78109,78,Other
12370977,"ANNESLEY, Philip Gordon",British,['74909'],british,british,74909,74,Professional Services
12370977,"HARTT, Lee Paul",British,['74909'],british,british,74909,74,Professional Services
14436463,"BIDARE, Jyoti",British,"['28490', '71122']",british,british,28490,28,Manufacturing
14436463,"BIDARE, Prveen",British,"['28490', '71122']",british,british,28490,28,Manufacturing
11751665,"GIBBS, Colin Antony",British,['70229'],british,british,70229,70,Professional Services
14881242,"NAJEEB, Mohammed Lukman",British,['73110'],british,british,73110,73,Professional Services
16425695,"NAJEEB, Mohammed Lukman",British,['73110'],british,british,73110,73,Professional Services
NI073892,"COYLE, Sean Robert",Northern Irish,['94110'],northern irish,northern irish,94110,94,Other
NI073892,"CUSKERAN, Mark Francis",Irish,['94110'],irish,irish,94110,94,Other
NI073892,"DOUGAN, William",British,['94110'],british,british,94110,94,Other
NI073892,"HERON, Seamus Paul",Irish,['94110'],irish,irish,94110,94,Other
NI073892,"HOGG, Richard",British,['94110'],british,british,94110,94,Other
NI073892,"HUTCHINSON, Mark",British,['94110'],british,british,94110,94,Other
NI073892,"MCBURNEY, Cecil James",Northern Irish,['94110'],northern irish,northern irish,94110,94,Other
NI073892,"MCKEAGUE, Seamus",Irish,['94110'],irish,irish,94110,94,Other
NI073892,"MEEHAN, Mary",Irish,['94110'],irish,irish,94110,94,Other
NI073892,"O'NEILL, Con",Northern Irish,['94110'],northern irish,northern irish,94110,94,Other
NI073892,"WIGHTMAN, Michael",British,['94110'],british,british,94110,94,Other
NI073892,"WILSON, Angus Ronald",British,['94110'],british,british,94110,94,Other
NI073892,"CASSIDY, Gerard",British,['94110'],british,british,94110,94,Other
NI073892,"CORR, Orla Marie",Irish,['94110'],irish,irish,94110,94,Other
NI073892,"FORBES, Patrick",Irish,['94110'],irish,irish,94110,94,Other
NI073892,"IRVINE, John Walter",British,['94110'],british,british,94110,94,Other
NI073892,"IRWIN, Richard Alexander",British,['94110'],british,british,94110,94,Other
NI073892,"IRWIN, Robert Kenneth Niall",British,['94110'],british,british,94110,94,Other
NI073892,"KELLY, Eithne Margaret",Northern Irish,['94110'],northern irish,northern irish,94110,94,Other
NI073892,"NICHOLL, James Crawford",British,['94110'],british,british,94110,94,Other
NI073892,"ROONEY, John Andrew",Irish,['94110'],irish,irish,94110,94,Other
NI073892,"YOUNG, Ian",British,['94110'],british,british,94110,94,Other
10964017,"CHRISTENSEN, Jonathan Karl",British,"['62090', '70229', '82990']",british,british,62090,62,Information & Communication
11475464,"KHAN, Mohammed Jehanghir",British,['70229'],british,british,70229,70,Professional Services
16100012,"STEWART, Graham Ralph",British,['82990'],british,british,82990,82,Other
16100012,"STEWART, Melanie Jayne",British,['82990'],british,british,82990,82,Other
16075790,"SHAW, Janet Ann",British,['70229'],british,british,70229,70,Professional Services
16075790,"SHAW, Peter",British,['70229'],british,british,70229,70,Professional Services
13651817,"HENRY, Michael Robert",South African,"['70229', '71121', '71129', '74909']",south african,south african,70229,70,Professional Services
03067242,"ANSLOW, Gary John",British,['99999'],british,british,99999,99,Other
03067242,"ELLIOTT, David William",British,['99999'],british,british,99999,99,Other
03067242,"ELLIOTT, Nicholas Paul",British,['99999'],british,british,99999,99,Other
05434844,"WARBURTON, John Garry",British,['82990'],british,british,82990,82,Other
05434844,"WARBURTON, Marie",British,['82990'],british,british,82990,82,Other
03039171,"DAVIS, Angela Caroline",British,['74909'],british,british,74909,74,Professional Services
03039171,"DAVIS, Royston Kenneth",British,['74909'],british,british,74909,74,Professional Services
03039171,"ENTWISTLE, John Richard",British,['74909'],british,british,74909,74,Professional Services
03039171,"MCCARTNEY, Robert Duncan",British,['74909'],british,british,74909,74,Professional Services
16000291,"BAKER, Carl Douglas",British,['28990'],british,british,28990,28,Manufacturing
16000291,"WARD, Kevin Lacy",British,['28990'],british,british,28990,28,Manufacturing
09035121,"WHEELER, Martyn Noel",Irish,"['32990', '71121']",irish,irish,32990,32,Manufacturing
09035121,"WHEELER, Rebecca Sasha",English,"['32990', '71121']",english,british,32990,32,Manufacturing
09035121,"WHEELER, Joseph Noel",British,"['32990', '71121']",british,british,32990,32,Manufacturing
15735626,"CLAY, Stephen",British,['71129'],british,british,71129,71,Professional Services
10251418,"SCOTT, Philip John",British,['78109'],british,british,78109,78,Other
04023151,"COWELL, Timothy John",British,['78200'],british,british,78200,78,Other
14271442,"BARTOCCIONI MENCONI, Daniele, Mr.",British,['64209'],british,british,64209,64,Finance
14271442,"BORGOMEO, Francesco",Italian,['64209'],italian,italian,64209,64,Finance
09710764,"BARTOCCIONI MENCONI, Daniele, Mr.",British,['64209'],british,british,64209,64,Finance
09710764,"BARTOCCIONI MENCONI, Daniele, Mr.",British,['64209'],british,british,64209,64,Finance
09710764,"BORGOMEO, Francesco, Mr.",Italian,['64209'],italian,italian,64209,64,Finance
09710764,"BORGOMEO, Francesco",Italian,['64209'],italian,italian,64209,64,Finance
09710764,"YOUNG, Ying",British,['64209'],british,british,64209,64,Finance
13552372,"PALANCIUC, Serghei",Romanian,"['33110', '43390', '46342', '62012']",romanian,romanian,33110,33,Other
13552372,"ABLETT, Michelle",British,"['33110', '43390', '46342', '62012']",british,british,33110,33,Other
13552372,"SZEWCZYK, Grzegorz",Polish,"['33110', '43390', '46342', '62012']",polish,polish,33110,33,Other
12132885,"DAVIS, Lyndon Julian",British,['74990'],british,british,74990,74,Professional Services
12132885,"HOMAN, Ian Cressey",British,['74990'],british,british,74990,74,Professional Services
12132885,"BLUNDY, Darren William",English,['74990'],english,british,74990,74,Professional Services
12132885,"HASTINGS, Sean Richard",British,['74990'],british,british,74990,74,Professional Services
08869609,"DAVIS, Lyndon Julian",British,"['64209', '82990']",british,british,64209,64,Finance
08869609,"HENRY, Robert Michael",British,"['64209', '82990']",british,british,64209,64,Finance
08869609,"HOMAN, Ian Cressey",British,"['64209', '82990']",british,british,64209,64,Finance
08869609,"TERRELL, Robin James",British,"['64209', '82990']",british,british,64209,64,Finance
08869609,"WILLIAMS, Paul Richard",British,"['64209', '82990']",british,british,64209,64,Finance
08869609,"BLUNDY, Darren William",English,"['64209', '82990']",english,british,64209,64,Finance
08869609,"BRITTAIN, Robert Anthony",British,"['64209', '82990']",british,british,64209,64,Finance
08869609,"BROOMBERG, Ashley Dan",British,"['64209', '82990']",british,british,64209,64,Finance
08869609,"DAVIES, Peter Wynne",British,"['64209', '82990']",british,british,64209,64,Finance
08869609,"GREGORY, Jonathan David Leigh",British,"['64209', '82990']",british,british,64209,64,Finance
08869609,"HASTINGS, Sean Richard",British,"['64209', '82990']",british,british,64209,64,Finance
08869609,"HENRY, Robert Michael",British,"['64209', '82990']",british,british,64209,64,Finance
08869609,"KRAFT, Jeremy David",British,"['64209', '82990']",british,british,64209,64,Finance
08869609,"ROSS, Timothy Stuart",British,"['64209', '82990']",british,british,64209,64,Finance
04745998,"BONGAERTS, Alex Christiaan Jan",Belgian,['28290'],belgian,belgian,28290,28,Manufacturing
04745998,"SAHIN KOCAS, Handan",Turkish,['28290'],turkish,turkish,28290,28,Manufacturing
04745998,"WYCKMANS, Katrien",Belgian,['28290'],belgian,belgian,28290,28,Manufacturing
04745998,"GONZALEZ-LEE, Carlos Adrian",British,['28290'],british,british,28290,28,Manufacturing
10279543,"LEWIS, Gareth Rhys",British,['70229'],british,british,70229,70,Professional Services
10279543,"LEWIS, James Ryan",British,['70229'],british,british,70229,70,Professional Services
10279543,"LEWIS, Linda Jane",English,['70229'],english,british,70229,70,Professional Services
09797156,"PARSONS, Andre Carl Clifford",British,['32990'],british,british,32990,32,Manufacturing
09797156,"PARSONS, Michel Tracy Colin",British,['32990'],british,british,32990,32,Manufacturing
03041807,"MORRIS, Graham Hugh",British,['62012'],british,british,62012,62,Information & Communication
11470414,"SZEMETI, James",British,['71129'],british,british,71129,71,Professional Services
11470414,"WARNER, Dean Hayden",British,['71129'],british,british,71129,71,Professional Services
11470414,"DUKE, Michael",British,['71129'],british,british,71129,71,Professional Services
10349840,"FARROW, David John",English,['62020'],english,british,62020,62,Information & Communication
10349840,"HURWOOD, Michael Anthony",Australian,['62020'],australian,australian,62020,62,Information & Communication
10349840,"KEANE, Philip Patrick, Director",Irish,['62020'],irish,irish,62020,62,Information & Communication
10349840,"ROACH, James Arthur",Australian,['62020'],australian,australian,62020,62,Information & Communication
07970422,"JOHN, Jacqueline",British,['82990'],british,british,82990,82,Other
07970422,"COULTHARD, Gordon Henry",British,['82990'],british,british,82990,82,Other
15502011,"BARKLA, Scott Lloyd",Australian,['96090'],australian,australian,96090,96,Other
03930035,"BARDELL, Gary Paul",British,['28290'],british,british,28290,28,Manufacturing
03930035,"GODBOLD, Mark",British,['28290'],british,british,28290,28,Manufacturing
SC459118,"THOMSON, Colin Harvey",British,['32990'],british,british,32990,32,Manufacturing
SC459118,"THOMSON, Paul Christopher",British,['32990'],british,british,32990,32,Manufacturing
SC459118,"BAXTER, William John",British,['32990'],british,british,32990,32,Manufacturing
SC459118,"LAIRD, Gillian Catherine",Scottish,['32990'],scottish,british,32990,32,Manufacturing
SC459118,"ROBERSTON, Allan Joseph",British,['32990'],british,british,32990,32,Manufacturing
SC459118,"THOMSON, Anne Margaret",British,['32990'],british,british,32990,32,Manufacturing
SC459118,"THOMSON, Terence Mckenna",British,['32990'],british,british,32990,32,Manufacturing
SC459118,"WILSON, John Christopher",British,['32990'],british,british,32990,32,Manufacturing
04694271,"CARUS, Terence Joseph",British,['74909'],british,british,74909,74,Professional Services
07577421,"BLYTHE, James David",English,"['27900', '28240', '71122', '74100']",english,british,27900,27,Manufacturing
15983978,"MATUPI, Newton Brighton, Dr",British,['62020'],british,british,62020,62,Information & Communication
14515464,"RETEGAN, Macoveiu Mihai",Romanian,"['70229', '71122']",romanian,romanian,70229,70,Professional Services
07792347,"ELDER, John Alexander",British,['46720'],british,british,46720,46,Retail
07792347,"XIAO, Ming",Chinese,['46720'],chinese,chinese,46720,46,Retail
NI667468,"BLAKELY, Martin",British,['70229'],british,british,70229,70,Professional Services
06604098,"CHICK, Andrew Martin",British,['7487'],british,british,7487,74,Professional Services
15529955,"GROCUTT, Louise",British,"['25990', '96090']",british,british,25990,25,Manufacturing
00481067,"GIBBINS, Michael Paul",British,['47789'],british,british,47789,47,Retail
00481067,"GIBBINS, Vicki Louise",British,['47789'],british,british,47789,47,Retail
00481067,"GIBBINS, Patricia Olive",British,['47789'],british,british,47789,47,Retail
00481067,"GIBBINS, Paul",British,['47789'],british,british,47789,47,Retail
12831454,"PRITCHARD, Simon",British,['94110'],british,british,94110,94,Other
12831454,"HOLMES, Joseph Francis",British,['94110'],british,british,94110,94,Other
